isRTL,ActVal,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),Padding (dimensions flattened),Stride (dimensions flattened),accDataType (bits),binaryXnorMode,inWidth,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),isOp_typeConvolutioninputgeneratorrtl,isOp_typeFmpaddingrtl,isOp_typeLabelselecthls,isOp_typeMvauhls,isOp_typeMvaurtl,isOp_typeThresholdingrtl,outputDataType (bits),parallel_window,weightDataType (bits),PE,SIMD,isRam_styleAuto,isRam_styleBlock,isRam_styleDistributed,isResTypeDsp,isResTypeLut,depth,isImpl_styleRtl,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,1,0,,0,495,538,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,1,0,,0,892,528,0.0,1
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,1,0,,0,670,379,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,1,0,,0,945,524,0.0,1
0,0.0,,,,,,,,6.0,32.0,,,,,7.0,0.0,,2.0,1.0,1.0,0,0,0,1,0,0,7.0,,2.0,1.0,1.0,0,0,1,1,0,,0,357,275,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,1,0,,0,455,561,0.0,2
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,1,0,,0,438,576,0.0,3
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,1,0,,0,541,534,0.0,2
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,1,0,,0,455,620,0.0,4
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,0,1,1,0,,0,493,710,0.0,6
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,1,0,,0,476,533,0.0,3
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,0,1,1,0,,0,569,862,0.0,9
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,1,0,,0,463,553,0.0,4
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,0,1,1,0,,0,454,607,0.0,6
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,1,0,,0,442,383,0.0,2
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,0,1,1,0,,0,605,938,0.0,12
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,0,1,1,0,,0,625,1179,0.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,0,1,1,0,,0,465,654,0.0,8
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,0,1,1,0,,0,446,687,0.0,9
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,1,0,,0,395,386,0.0,3
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,0,1,1,0,,0,670,1491,0.0,36
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,0,1,1,0,,0,486,726,0.0,12
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,16.0,0,0,1,1,0,,0,541,812,0.0,16
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,1,0,,0,376,406,0.0,4
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,0,1,1,0,,0,485,853,0.0,18
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,0,1,1,0,,0,399,460,0.0,6
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,1,0,,0,535,526,0.0,2
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,2.0,36.0,0,0,1,1,0,,0,981,2089,0.0,72
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,24.0,0,0,1,1,0,,0,678,939,0.0,24
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,0,1,1,0,,0,733,1166,0.0,36
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,0,1,1,0,,0,407,506,0.0,8
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,0,1,1,0,,0,381,539,0.0,9
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,1,0,,0,471,529,0.0,3
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,4.0,36.0,0,0,1,1,0,,0,1560,3246,0.0,144
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,48.0,0,0,1,1,0,,0,881,1356,0.0,48
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,0,1,1,0,,0,440,578,0.0,12
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,72.0,0,0,1,1,0,,0,947,1817,0.0,72
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,0,1,1,0,,0,474,705,0.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,1,0,,0,456,549,0.0,4
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,0,1,,0,424,539,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,0,1,,0,698,524,0.5,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,0,1,,0,489,376,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,1,0,0,1,,0,689,520,0.5,0
0,0.0,,,,,,,,6.0,32.0,,,,,7.0,0.0,,2.0,1.0,1.0,0,0,0,1,0,0,7.0,,2.0,1.0,1.0,0,1,0,0,1,,0,312,260,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,0,1,,0,429,575,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,0,1,,0,426,610,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,0,1,,0,473,540,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,0,1,,0,453,660,0.5,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,66.0,1,83,27,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,1,0,0,1,,0,509,759,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,0,1,,0,418,534,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,1,0,0,1,,0,679,926,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,0,1,,0,429,547,0.5,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,416,100,0.0,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,149.0,1,106,29,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,1,0,0,1,,0,410,591,0.5,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,0,1,,0,361,391,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,1,0,0,1,,0,683,1049,0.5,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,199.0,1,120,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,76.0,1,119,35,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,1,0,0,1,,0,802,1367,1.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,1,0,0,1,,0,443,633,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,1,0,0,1,,0,438,663,0.5,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,0,1,,0,336,387,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,1,0,0,1,,0,1039,1834,1.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,1,0,0,1,,0,465,700,0.5,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,110,41,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,16.0,0,1,0,0,1,,0,590,771,0.5,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,0,1,,0,340,400,0.5,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,147.0,1,105,29,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,1,0,0,1,,0,521,806,1.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,1,0,0,1,,0,352,444,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,1,0,0,1,,0,454,536,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,2.0,36.0,0,1,0,0,1,,0,1760,2660,2.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,24.0,0,1,0,0,1,,0,656,900,1.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,158.0,1,395,78,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,1,0,0,1,,0,883,1098,1.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,1,0,0,1,,0,362,485,0.5,0
1,,,,,,,,,,,,,,,,,8.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,235.0,1,2744,404,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,71.0,1,85,27,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,1,0,0,1,,0,371,515,0.5,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,1,0,0,1,,0,435,530,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,4.0,36.0,0,1,0,0,1,,0,3226,4319,4.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,48.0,0,1,0,0,1,,0,877,1298,1.5,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,1,0,0,1,,0,411,552,0.5,0
1,,,,,,,,,,,,,,,,,2.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,56.0,1,60,25,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,72.0,0,1,0,0,1,,0,1237,1571,2.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,1,0,0,1,,0,509,658,1.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,1,0,0,1,,0,404,543,0.5,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,0,1,,0,508,547,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,0,1,,0,863,532,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,0,1,,0,654,384,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,1.0,0,0,1,0,1,,0,854,528,0.0,0
0,0.0,,,,,,,,6.0,32.0,,,,,7.0,0.0,,2.0,1.0,1.0,0,0,0,1,0,0,7.0,,2.0,1.0,1.0,0,0,1,0,1,,0,347,268,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,0,1,,0,479,583,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,0,1,,0,461,618,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,0,1,,0,557,548,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,0,1,,0,487,668,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,0,1,0,1,,0,559,775,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,0,1,,0,477,542,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,0,1,0,1,,0,706,950,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,0,1,,0,479,555,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,0,1,0,1,,0,477,607,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,0,1,,0,445,399,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,0,1,0,1,,0,757,1073,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,0,1,0,1,,0,843,1407,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,0,1,0,1,,0,509,649,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,0,1,0,1,,0,487,687,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,0,1,,0,395,395,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,0,1,0,1,,0,1112,1906,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,0,1,0,1,,0,539,724,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,16.0,0,0,1,0,1,,0,689,803,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,0,1,,0,390,408,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,0,1,0,1,,0,564,846,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,6.0,0,0,1,0,1,,0,419,460,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,2.0,0,0,1,0,1,,0,538,544,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,2.0,36.0,0,0,1,0,1,,0,1905,2804,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,24.0,0,0,1,0,1,,0,802,948,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,36.0,0,0,1,0,1,,0,956,1170,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,8.0,0,0,1,0,1,,0,428,501,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,9.0,0,0,1,0,1,,0,420,539,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,3.0,0,0,1,0,1,,0,494,538,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,2.0,,2.0,4.0,36.0,0,0,1,0,1,,0,3517,4608,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,48.0,0,0,1,0,1,,0,1123,1398,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,12.0,0,0,1,0,1,,0,485,576,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,64.0,0,0,0,1,0,0,2.0,,2.0,1.0,72.0,0,0,1,0,1,,0,1383,1715,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,8.0,0.0,,2.0,0.0,16.0,0,0,0,1,0,0,2.0,,2.0,1.0,18.0,0,0,1,0,1,,0,552,698,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,9.0,0.0,,2.0,0.0,4.0,0,0,0,1,0,0,2.0,,2.0,1.0,4.0,0,0,1,0,1,,0,454,551,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,1.0,0,0,1,0,0,,0,277,100,0.0,0
1,,9.0,1.0,8.0,100.0,,,,,,,16.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,1.0,0,0,1,0,0,,0,170,83,0.0,0
1,,9.0,1.0,16.0,36.0,,,,,,,4.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,1.0,0,0,1,0,0,,0,176,83,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,4.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,47,76,0.0,0
1,,,,,,64.0,,,,,8.0,,1.0,,,,,4.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,41,66,0.0,0
1,,,,,,16.0,,,,,16.0,,1.0,,,,,4.0,,,0,1,0,0,0,0,,,,,1.0,0,0,0,0,0,,0,47,58,0.0,0
0,,,,,,,1.0,6.0,,,,,,,,,,9.0,,1.0,0,0,1,0,0,0,8.0,,,1.0,,0,0,0,0,0,,0,64,62,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,1,0,1,0,,0,526,546,0.5,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,1,0,1,0,,0,814,832,0.5,1
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,1,0,1,0,,0,538,536,0.5,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,1,0,1,0,,0,805,828,0.5,1
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,1.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,110.0,1,85,27,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,15,22,0.0,0
1,,,,,,,,,,,,,,,,,9.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,23,38,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,55,24,0.0,0
