Hardware config,Submodule Instance,isRTL,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),PE,Padding (dimensions flattened),SIMD,Stride (dimensions flattened),accDataType (bits),cycles_estimate,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),isOp_typeConvolutioninputgeneratorrtl,isOp_typeFmpaddingrtl,isOp_typeLabelselecthls,isOp_typeMvauhls,isOp_typeMvaurtl,outputDataType (bits),parallel_window,isRam_styleAuto,isRam_styleDistributed,isRestypeAuto,isRestypeLut,weightDataType (bits),Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_16,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_17,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,83,27,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_18,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_19,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,191,51,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_20,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,39,70,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,301,588,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,84,33,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,124,35,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t2w4_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,151,295,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,1,0,0,0,0,8.0,1.0,0,1,0,0,,141,414,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,8.0,4.0,,1230.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,339,138,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,192,87,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,205,87,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,4.0,,,1156.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,64,129,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,4.0,,,1296.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,57,122,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,41,66,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,47,58,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,18.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,90,89,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,16.0,36.0,,,4.0,,36.0,,18.0,1024.0,8.0,0.0,256.0,0,0,0,1,0,8.0,,0,0,1,0,7.0,12446,7942,14.0,144
builds_t2w8_run1_10_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,144.0,,,2.0,,36.0,,20.0,1024.0,8.0,0.0,64.0,0,0,0,1,0,8.0,,0,0,1,0,8.0,7705,5914,8.0,72
builds_t2w8_run1_10_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,16.0,72.0,,,1.0,,12.0,,19.0,1536.0,8.0,0.0,16.0,0,0,0,1,0,8.0,,0,0,1,0,8.0,3573,2036,1.5,12
builds_t2w8_run1_10_modify_folding_BOTH,MVAU_hls_3,0,,,,,,,,8.0,144.0,,,1.0,,3.0,,19.0,1536.0,8.0,0.0,4.0,0,0,0,1,0,8.0,,0,0,1,0,7.0,3438,1945,0.5,3
builds_t2w8_run1_10_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,32.0,,,1.0,,1.0,,18.0,192.0,8.0,1.0,1.0,0,0,0,0,1,18.0,,0,0,1,0,7.0,109,188,0.5,1
builds_t2w8_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_hls_0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,1163,2836,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,20,99,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,14,36,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,12,110,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,10,36,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,341,58,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,39,70,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,55,24,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,331,118,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_13,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,59,25,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_14,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_16,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,155,43,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_17,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_18,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,31,54,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_19,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,628,322,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,296,59,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,39,70,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,162,80,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,71,134,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,301,588,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t2w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,55,24,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,1,0,0,0,0,8.0,1.0,0,1,0,0,,141,414,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,8.0,4.0,,1230.0,4.0,,,1,0,0,0,0,4.0,0.0,0,1,0,0,,239,106,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,4.0,,,1,0,0,0,0,4.0,0.0,0,1,0,0,,170,83,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,4.0,,,1,0,0,0,0,4.0,0.0,0,1,0,0,,176,83,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,4.0,,,1156.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,64,129,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,4.0,,,1296.0,4.0,,,0,1,0,0,0,,,0,0,0,0,,49,90,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,4.0,,,0,1,0,0,0,,,0,0,0,0,,41,66,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,4.0,,,0,1,0,0,0,,,0,0,0,0,,47,58,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,11.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,65,61,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,16.0,36.0,,,4.0,,36.0,,14.0,1024.0,8.0,0.0,256.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,1840,3808,6.0,144
builds_t2w4_run26_80_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,144.0,,,2.0,,36.0,,12.0,1024.0,4.0,0.0,64.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,1453,2447,3.0,72
builds_t2w4_run26_80_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,16.0,72.0,,,1.0,,12.0,,11.0,1536.0,4.0,0.0,16.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,565,874,1.0,12
builds_t2w4_run26_80_modify_folding_BOTH,MVAU_hls_3,0,,,,,,,,8.0,144.0,,,1.0,,3.0,,11.0,1536.0,4.0,0.0,4.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,618,885,0.5,3
builds_t2w4_run26_80_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,32.0,,,1.0,,1.0,,11.0,192.0,4.0,1.0,1.0,0,0,0,0,1,11.0,,0,0,1,0,4.0,102,156,0.5,1
builds_t2w4_run26_80_modify_folding_BOTH,StreamingDataWidthConverter_hls_0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,677,1471,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,12,51,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,10,20,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,10,58,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,20,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,341,58,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,39,70,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,55,24,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,181,65,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_13,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,59,25,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_14,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_16,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,119,35,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_17,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_18,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_19,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,628,322,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,170,37,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,98,48,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,39,70,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,151,295,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,55,24,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,1.0,4.0,,9500.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,257,100,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,1.0,4.0,,9840.0,4.0,,,1,0,0,0,0,4.0,0.0,0,1,0,0,,277,100,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,4.0,,,1,0,0,0,0,4.0,0.0,0,1,0,0,,170,83,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,4.0,,,1,0,0,0,0,4.0,0.0,0,1,0,0,,176,83,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,51,83,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,1.0,,,5184.0,4.0,,,0,1,0,0,0,,,0,0,0,0,,47,76,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,4.0,,,0,1,0,0,0,,,0,0,0,0,,41,66,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,4.0,,,0,1,0,0,0,,,0,0,0,0,,47,58,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,11.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,65,61,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,16.0,36.0,,,1.0,,2.0,,14.0,73728.0,8.0,0.0,256.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,509,587,0.5,2
builds_t2w4_run1_20_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,144.0,,,1.0,,1.0,,12.0,73728.0,4.0,0.0,64.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,818,834,0.5,1
builds_t2w4_run1_20_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,16.0,72.0,,,1.0,,1.0,,11.0,18432.0,4.0,0.0,16.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,556,537,0.5,1
builds_t2w4_run1_20_modify_folding_BOTH,MVAU_hls_3,0,,,,,,,,8.0,144.0,,,1.0,,1.0,,11.0,4608.0,4.0,0.0,4.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,802,829,0.5,1
builds_t2w4_run1_20_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,32.0,,,1.0,,1.0,,11.0,192.0,4.0,1.0,1.0,0,0,0,0,1,11.0,,0,0,1,0,4.0,102,156,0.5,1
builds_t2w4_run1_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,27,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,319,37,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,32,69,2.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,85,27,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_13,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_14,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,32,69,2.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,32,69,4.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,55,24,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,46,57,0.5,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t2w4_run1_20_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,62,25,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,1,0,0,0,0,8.0,1.0,0,1,0,0,,141,414,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,8.0,4.0,,1230.0,2.0,,,1,0,0,0,0,2.0,0.0,0,1,0,0,,187,90,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,2.0,,,1,0,0,0,0,2.0,0.0,0,1,0,0,,161,81,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,2.0,,,1,0,0,0,0,2.0,0.0,0,1,0,0,,172,81,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,4.0,,,1156.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,64,129,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,4.0,,,1296.0,2.0,,,0,1,0,0,0,,,0,0,0,0,,45,74,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,2.0,,,0,1,0,0,0,,,0,0,0,0,,41,66,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,2.0,,,0,1,0,0,0,,,0,0,0,0,,47,58,0.0,0
builds_t2w2_run26_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,7.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,58,56,0.0,0
