model_id,session,timestamp,run_name,run_number,is_baseline,fifo_name,fifo_pos,fifo_impl_style,depth,is_constrained,up_out_fifo_depths,up_PE,up_SIMD,up_MH,up_MW,up_IFMChannels,up_OFMChannels,up_numChannels,up_Labels,up_inWidth,up_outWidth,up_IFMDim,up_OFMDim,up_KernelDim,up_Stride,up_inputBits,up_outputBits,up_weightBits,up_accBits,dn_layer_type,dn_impl_type,dn_PE,dn_SIMD,dn_op_type,dn_MH,dn_MW,dn_IFMChannels,dn_OFMChannels,dn_numChannels,dn_Labels,dn_inWidth,dn_outWidth,dn_IFMDim,dn_OFMDim,dn_KernelDim,dn_Stride,dn_inputBits,dn_outputBits,dn_weightBits,dn_accBits,up_layer_type,up_impl_type,up_op_type
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_2,4,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,196,MVAU_hls,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,196,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_4,8,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,16,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_5,10,rtl,2,0,2,1,16,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,16,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_7,14,rtl,2,0,2,1,16,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_8,16,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,2,MVAU_hls,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,2,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run17_optimized,17,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_0,0,rtl,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thresholding,rtl,4,1,Thresholding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,,,
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_1,2,rtl,196,1,196,4,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thresholding,rtl,Thresholding_rtl
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_2,4,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,196,MVAU_hls,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,196,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_4,8,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,16,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_5,10,rtl,2,0,2,1,16,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,16,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_7,14,rtl,64,1,64,1,16,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_8,16,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,2,MVAU_hls,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,2,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run18_optimized,18,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_0,0,rtl,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thresholding,rtl,4,1,Thresholding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,,,
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_1,2,rtl,196,1,196,4,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thresholding,rtl,Thresholding_rtl
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_2,4,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,196,MVAU_hls,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,196,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_4,8,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,16,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_5,10,rtl,2,0,2,1,16,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,16,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_7,14,rtl,2,0,2,1,16,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_8,16,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,4,MVAU_hls,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,4,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run19_optimized,19,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_0,0,rtl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thresholding,rtl,4,1,Thresholding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,,,
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_1,2,rtl,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thresholding,rtl,Thresholding_rtl
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_2,4,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,392,MVAU_hls,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,392,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_4,8,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,32,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_5,10,rtl,2,0,2,1,32,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,32,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_7,14,rtl,2,0,2,1,32,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_8,16,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,4,MVAU_hls,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,4,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run20_optimized,20,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_0,0,rtl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thresholding,rtl,7,1,Thresholding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,,,
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_1,2,rtl,2,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thresholding,rtl,Thresholding_rtl
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_2,4,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,392,MVAU_hls,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,392,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_4,8,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,32,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_5,10,rtl,2,0,2,1,32,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,32,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_7,14,rtl,64,1,64,1,32,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_8,16,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,4,MVAU_hls,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,4,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run21_optimized,21,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_0,0,rtl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thresholding,rtl,7,1,Thresholding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,,,
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_1,2,rtl,2,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thresholding,rtl,Thresholding_rtl
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_2,4,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,392,MVAU_hls,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,392,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_4,8,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,32,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_5,10,rtl,2,0,2,1,32,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,32,MVAU_hls,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_7,14,rtl,2,0,2,1,32,64,64,0,0,0,0,0,0,0,0,0,1,1,1,1,7,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_8,16,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,8,MVAU_hls,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,8,10,64,0,0,0,0,0,0,0,0,0,1,1,7,1,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run22_optimized,22,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,0,0,0,10,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run23_optimized,23,0,StreamingFIFO_rtl_0,0,rtl,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thresholding,rtl,7,1,Thresholding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,,,
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run23_optimized,23,0,StreamingFIFO_rtl_1,2,rtl,2,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,9,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Thresholding,rtl,Thresholding_rtl
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run23_optimized,23,0,StreamingFIFO_rtl_2,4,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,784,MVAU_hls,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
MNIST_1W1A,MNIST_1W1A_2026-04-06_09-36-34,2026-04-06_09-36-34,run23_optimized,23,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,784,64,784,0,0,0,0,0,0,0,0,0,1,1,1,1,10,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,MVAU_hls
