Hardware config,Submodule Instance,ConvKernelDim,Dilation,K,Labels,PE,Padding,Stride,numInputVectors,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_12,,,,,,,,,151,295,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_13,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_17,,,,,,,,,164,43,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_19,,,,,,,,,31,54,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,296,59,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,162,80,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,71,134,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,593,1168,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_10_modify_folding_greedy_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,62,25,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,120,29,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,49,53,0.5,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,54,25,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w2_run12_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,49,53,0.5,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,178,88,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,55,24,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,154,43,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,31,54,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,2742,404,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,189,51,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,39,70,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,162,80,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,71,134,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,628,322,0.0,0
builds_t2w8_run25_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,108,29,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,84,27,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,31,54,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,29,65,1.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,29,61,3.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,83,27,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,265,45,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w8_run4_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_12,,,,,,,,,130,64,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_16,,,,,,,,,85,33,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_18,,,,,,,,,31,54,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_19,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_4,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_5,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_6,,,,,,,,,71,134,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_7,,,,,,,,,71,134,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_8,,,,,,,,,323,161,0.0,0
builds_t2w4_run26_40_modify_folding_naive_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,82,27,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,108,29,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,49,53,1.5,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,125,29,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,62,25,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,119,35,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,112,29,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,84,27,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,31,54,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,46,57,2.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,105,29,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,46,57,1.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,55,24,0.0,0
builds_t2w8_run5_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,82,27,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,84,27,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,32,69,2.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,29,65,3.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,62,25,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,124,29,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w2_run2_10_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,331,118,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,59,25,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,155,43,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,31,54,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,296,59,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,162,80,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,71,134,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,301,588,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,134,49,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,55,24,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,83,27,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,23,38,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,2742,404,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,15,22,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,118,35,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,23,38,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,98,48,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,39,70,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,323,161,0.0,0
builds_t2w4_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,112,29,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,84,27,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,23,38,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,46,57,2.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,105,29,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,46,57,0.5,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,55,24,0.0,0
builds_t2w4_run5_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,62,25,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,123,29,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,49,53,0.5,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,54,25,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,98,48,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_12,,,,,,,,,47,86,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_17,,,,,,,,,84,27,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w2_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
